SDGNumber,SDGTitle,TargetsNumber,Targets,IndicatorsNumber,Indicators,UNSDIndicatorCodes,JRCKeywords
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.7,ภายในปี 2573 ให้การเข้าถึงสากลเพื่อความปลอดภัยครอบคลุมและเข้าถึงได้สีเขียวและพื้นที่สาธารณะโดยเฉพาะอย่างยิ่งสำหรับผู้หญิงและเด็กผู้สูงอายุและผู้พิการ,11.7.1,ส่วนแบ่งเฉลี่ยของพื้นที่ที่สร้างขึ้นของเมืองที่เป็นพื้นที่เปิดโล่งสำหรับการใช้งานสาธารณะสำหรับทุกคนตามเพศอายุและบุคคลที่มีความพิการ,C110701,"['พื้นที่สีเขียว', 'พื้นที่สาธารณะรวม', 'พื้นที่สาธารณะที่ปลอดภัย', 'พื้นที่เปิดโล่งในเมือง', 'สวนสาธารณะในเมือง', 'การพัฒนาเมืองสีเขียว', 'การเปลี่ยนผ่านเมืองสีเขียว', 'พื้นที่เมืองสีเขียว', 'เมือง'แผนสีเขียว ',' ป่าในเมืองที่เข้าถึงได้ ',' สวนในเมืองที่เข้าถึงได้ ',' Greening Urban ']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.7,ภายในปี 2573 ให้การเข้าถึงสากลเพื่อความปลอดภัยครอบคลุมและเข้าถึงได้สีเขียวและพื้นที่สาธารณะโดยเฉพาะอย่างยิ่งสำหรับผู้หญิงและเด็กผู้สูงอายุและผู้พิการ,11.7.2,สัดส่วนของบุคคลที่ตกเป็นเหยื่อของการล่วงละเมิดทางร่างกายหรือทางเพศโดยเพศอายุสถานะความพิการและสถานที่เกิดขึ้นในช่วง 12 เดือนที่ผ่านมา,C110702,"['พื้นที่สีเขียว', 'พื้นที่สาธารณะรวม', 'พื้นที่สาธารณะที่ปลอดภัย', 'พื้นที่เปิดโล่งในเมือง', 'สวนสาธารณะในเมือง', 'การพัฒนาเมืองสีเขียว', 'การเปลี่ยนผ่านเมืองสีเขียว', 'พื้นที่เมืองสีเขียว', 'เมือง'แผนสีเขียว ',' ป่าในเมืองที่เข้าถึงได้ ',' สวนในเมืองที่เข้าถึงได้ ',' Greening Urban ']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.a,"สนับสนุนการเชื่อมโยงทางเศรษฐกิจสังคมและสิ่งแวดล้อมในเชิงบวกระหว่างเขตเมือง, Peri-Urchan และชนบทโดยการเสริมสร้างการวางแผนการพัฒนาระดับชาติและระดับภูมิภาค",11.a.1,จำนวนประเทศที่มีนโยบายเมืองแห่งชาติหรือแผนการพัฒนาระดับภูมิภาคที่ (ก) ตอบสนองต่อการเปลี่ยนแปลงของประชากร(b) ตรวจสอบให้แน่ใจว่าการพัฒนาดินแดนที่สมดุลและ (c) เพิ่มพื้นที่การคลังในท้องถิ่น,C110a02,"['การวางแผนระดับภูมิภาค', 'แผนพัฒนาระดับภูมิภาค', 'กลยุทธ์การพัฒนาภูมิภาค', 'แผนพัฒนาเมือง', 'กลยุทธ์การพัฒนาเมือง', 'พื้นที่เขตเมือง', 'เขตเมืองย่อย', 'อินเทอร์เฟซชนบทในเมือง', 'อินเทอร์เฟซในเมืองในชนบท ',' โปรแกรมระดับภูมิภาค ',' ปรับปรุงการจัดการระดับภูมิภาค ',' เครือข่ายภูมิภาค ',' โครงการพัฒนาภูมิภาค ',' การรวมภูมิภาค ',' แรงผลักดันระดับภูมิภาค ',' การพัฒนาเมืองในระดับภูมิภาค ',' นวัตกรรมที่ระดับภูมิภาคระดับ ',' กลยุทธ์ระดับภูมิภาค ',' ความคิดริเริ่มของความสำคัญระดับภูมิภาค ',' การบูรณาการทางเศรษฐกิจและสังคมในระดับภูมิภาค ',' ศักยภาพความร่วมมือระดับภูมิภาคและสามเหลี่ยม ',' ความคิดริเริ่มระดับภูมิภาค ',' โซลูชั่นที่ขับเคลื่อนด้วยชุมชน ',' การดำเนินการระดับโลกระดับภูมิภาคและระดับประเทศระดับประเทศและระดับประเทศระดับประเทศและระดับประเทศระดับประเทศ']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.b,ภายในปี 2563 เพิ่มจำนวนเมืองและการตั้งถิ่นฐานของมนุษย์อย่างมากที่ใช้และดำเนินการตามนโยบายแบบบูรณาการและแผนการสู่การรวมประสิทธิภาพทรัพยากรการบรรเทาและปรับตัวให้เข้ากับการเปลี่ยนแปลงสภาพภูมิอากาศความยืดหยุ่นต่อภัยพิบัติและพัฒนาและดำเนินการตามกรอบ Sendaiการลดลงของปี 2558-2553 การบริหารความเสี่ยงจากภัยพิบัติแบบองค์รวมในทุกระดับ,11.b.1,จำนวนประเทศที่นำมาใช้และดำเนินกลยุทธ์การลดความเสี่ยงจากภัยพิบัติแห่งชาติให้สอดคล้องกับกรอบ Sendai สำหรับการลดความเสี่ยงจากภัยพิบัติในปี 2558-2553,C200304,"['ความเสี่ยงจากภัยพิบัติในเมือง', 'การบริหารความเสี่ยงจากภัยพิบัติในเมือง', 'การลดความเสี่ยงจากภัยพิบัติในเมือง', 'กลยุทธ์การลดความเสี่ยงจากภัยพิบัติ', 'การรวมเมือง', 'การปรับสภาพภูมิอากาศการปรับตัวของเมือง', 'แผนปรับเปลี่ยนสภาพภูมิอากาศ'การปรับตัวของการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'การลดการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'การเปลี่ยนแปลงการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'แผนการลดการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'ความเสี่ยงจากภัยพิบัติในท้องถิ่น', 'แผนลดความเสี่ยงจากภัยพิบัติ', 'ความยืดหยุ่นจากภัยพิบัติในเมือง', 'Fosterรวมอยู่ในเมือง ',' การต่อสู้ความไม่เท่าเทียมกันในเมือง ',' อำนวยความสะดวกในการรวมอยู่ในเมือง ',' การต่อสู้กับความไม่เท่าเทียมกันในเมือง ']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.b,ภายในปี 2563 เพิ่มจำนวนเมืองและการตั้งถิ่นฐานของมนุษย์อย่างมากที่ใช้และดำเนินการตามนโยบายแบบบูรณาการและแผนการสู่การรวมประสิทธิภาพทรัพยากรการบรรเทาและปรับตัวให้เข้ากับการเปลี่ยนแปลงสภาพภูมิอากาศความยืดหยุ่นต่อภัยพิบัติและพัฒนาและดำเนินการตามกรอบ Sendaiการลดลงของปี 2558-2553 การบริหารความเสี่ยงจากภัยพิบัติแบบองค์รวมในทุกระดับ,11.b.2,สัดส่วนของรัฐบาลท้องถิ่นที่นำมาใช้และดำเนินกลยุทธ์การลดความเสี่ยงจากภัยพิบัติในท้องถิ่นให้สอดคล้องกับกลยุทธ์การลดความเสี่ยงจากภัยพิบัติแห่งชาติ,C200305,"['ความเสี่ยงจากภัยพิบัติในเมือง', 'การบริหารความเสี่ยงจากภัยพิบัติในเมือง', 'การลดความเสี่ยงจากภัยพิบัติในเมือง', 'กลยุทธ์การลดความเสี่ยงจากภัยพิบัติ', 'การรวมเมือง', 'การปรับสภาพภูมิอากาศการปรับตัวของเมือง', 'แผนปรับเปลี่ยนสภาพภูมิอากาศ'การปรับตัวของการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'การลดการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'การเปลี่ยนแปลงการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'แผนการลดการเปลี่ยนแปลงสภาพภูมิอากาศในเมือง', 'ความเสี่ยงจากภัยพิบัติในท้องถิ่น', 'แผนลดความเสี่ยงจากภัยพิบัติ', 'ความยืดหยุ่นจากภัยพิบัติในเมือง', 'Fosterรวมอยู่ในเมือง ',' การต่อสู้ความไม่เท่าเทียมกันในเมือง ',' อำนวยความสะดวกในการรวมอยู่ในเมือง ',' การต่อสู้กับความไม่เท่าเทียมกันในเมือง ']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.c,สนับสนุนประเทศที่พัฒนาน้อยที่สุดรวมถึงผ่านความช่วยเหลือทางการเงินและเทคนิคในการสร้างอาคารที่ยั่งยืนและยืดหยุ่นโดยใช้วัสดุท้องถิ่น,0,เข้าไปข้างใน,0,"['สนับสนุน LDC ในการใช้วัสดุก่อสร้างท้องถิ่นสำหรับอาคารที่ยั่งยืน', 'สนับสนุน LDC ในการใช้วัสดุก่อสร้างท้องถิ่นสำหรับอาคารที่ยั่งยืน', 'สนับสนุน LDC ในอาคารที่ยั่งยืน', 'สนับสนุนประเทศที่พัฒนาน้อยที่สุดในอาคารที่ยั่งยืน'อาคารที่ยั่งยืน ',' สนับสนุน LDC ในอาคารที่ยืดหยุ่น ',' สนับสนุนประเทศที่พัฒนาน้อยที่สุดในอาคารที่ยืดหยุ่น ',' สนับสนุนประเทศกำลังพัฒนาในอาคารที่ยืดหยุ่น ',' สนับสนุน LDC ในการสร้างยั่งยืน ',' สนับสนุนประเทศที่พัฒนาน้อยที่สุดในการสร้างยั่งยืน ',', 'สนับสนุนประเทศกำลังพัฒนาในการสร้างอย่างยั่งยืน ',' สนับสนุน LDC ในการสร้างความยืดหยุ่น ',' สนับสนุนประเทศที่พัฒนาน้อยที่สุดในการสร้างความยืดหยุ่น ',' สนับสนุนประเทศกำลังพัฒนาในการสร้างความยืดหยุ่น ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.1,ใช้กรอบการทำงาน 10 ปีของโปรแกรมเกี่ยวกับการบริโภคและรูปแบบการผลิตที่ยั่งยืนทุกประเทศดำเนินการกับประเทศที่พัฒนาแล้วโดยคำนึงถึงการพัฒนาและความสามารถของประเทศกำลังพัฒนา,12.1.1,จำนวนประเทศที่กำลังพัฒนาใช้หรือใช้เครื่องมือนโยบายที่มุ่งสนับสนุนการเปลี่ยนแปลงการบริโภคและการผลิตที่ยั่งยืน,C120101,"['SCP National Action', 'SCP National Plan', 'SCP Program', 'โปรแกรมว่าด้วยการบริโภคและการผลิตที่ยั่งยืน', 'แผนการบริโภคที่ยั่งยืนและการดำเนินการผลิต', 'การบริโภคที่ยั่งยืนและการผลิตในแผนแห่งชาติ', 'การบริโภคที่ยั่งยืนและการผลิตในนโยบายระดับชาติ ',' แผนปฏิบัติการการบริโภคที่ยั่งยืน ',' การบริโภคอย่างยั่งยืนในแผนแห่งชาติ ',' การบริโภคที่ยั่งยืนในนโยบายระดับชาติ ',' แผนปฏิบัติการการผลิตที่ยั่งยืน ',' การผลิตที่ยั่งยืนในแผนแห่งชาติ ',' การผลิตที่ยั่งยืนในประเทศนโยบาย '' เครื่องมือนโยบายที่มุ่งสนับสนุนการเปลี่ยนไปสู่การบริโภคและการผลิตที่ยั่งยืน ',' เครื่องมือนโยบายเพื่อสนับสนุนการเปลี่ยนไปสู่การบริโภคและการผลิตที่ยั่งยืน 'เครื่องมือนโยบายเพื่อสนับสนุนการบริโภคและการผลิตที่ยั่งยืน'การผลิต ',' นโยบายเพื่อการบริโภคและการผลิตที่ยั่งยืน ',' นโยบายเพื่อส่งเสริมการบริโภคและการผลิตที่ยั่งยืน ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.2,ภายในปี 2573 บรรลุการจัดการที่ยั่งยืนและการใช้ทรัพยากรธรรมชาติอย่างมีประสิทธิภาพ,12.2.1,รอยเท้าวัสดุรอยเท้าวัสดุต่อหัวและรอยเท้าวัสดุต่อ GDP,C200202,"['การใช้ทรัพยากรอย่างยั่งยืน', 'การจัดการทรัพยากรที่ยั่งยืน', 'ประสิทธิภาพทรัพยากรธรรมชาติ', 'ประสิทธิภาพการใช้ทรัพยากร', 'รอยเท้าวัสดุ', 'การใช้ทรัพยากรที่มีประสิทธิภาพ', 'การใช้ทรัพยากรอย่างมีประสิทธิภาพ', 'การใช้วัสดุ', 'ใช้ทรัพยากรธรรมชาติอย่างยั่งยืน ',' ใช้ทรัพยากรธรรมชาติอย่างไม่ยั่งยืน ',' การจัดการที่มีประสิทธิภาพของทรัพยากรธรรมชาติ ',' การใช้ทรัพยากรธรรมชาติที่ยั่งยืน ',' ใช้ทรัพยากรอย่างยั่งยืน ',' ปรับปรุงประสิทธิภาพของทรัพยากร ',' วัตถุดิบที่ยั่งยืน ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.2,ภายในปี 2573 บรรลุการจัดการที่ยั่งยืนและการใช้ทรัพยากรธรรมชาติอย่างมีประสิทธิภาพ,12.2.2,การใช้วัสดุในประเทศการใช้วัสดุภายในประเทศต่อหัวและการบริโภควัสดุในประเทศต่อ GDP,C200203,"['การใช้ทรัพยากรอย่างยั่งยืน', 'การจัดการทรัพยากรที่ยั่งยืน', 'ประสิทธิภาพทรัพยากรธรรมชาติ', 'ประสิทธิภาพการใช้ทรัพยากร', 'รอยเท้าวัสดุ', 'การใช้ทรัพยากรที่มีประสิทธิภาพ', 'การใช้ทรัพยากรอย่างมีประสิทธิภาพ', 'การใช้วัสดุ', 'ใช้ทรัพยากรธรรมชาติอย่างยั่งยืน ',' ใช้ทรัพยากรธรรมชาติอย่างไม่ยั่งยืน ',' การจัดการที่มีประสิทธิภาพของทรัพยากรธรรมชาติ ',' การใช้ทรัพยากรธรรมชาติที่ยั่งยืน ',' ใช้ทรัพยากรอย่างยั่งยืน ',' ปรับปรุงประสิทธิภาพของทรัพยากร ',' วัตถุดิบที่ยั่งยืน ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.3,ภายในปี 2573 ขยะอาหารทั่วโลกต่อหัวในระดับค้าปลีกและผู้บริโภคและลดการสูญเสียอาหารตามห่วงโซ่การผลิตและซัพพลายรวมถึงการสูญเสียหลังการเก็บเกี่ยว,12.3.1,(a) ดัชนีการสูญเสียอาหารและ (b) ดัชนีขยะอาหาร,C120301,"['เศษอาหาร', 'การสูญเสียอาหาร', 'หลังการสูญเสียการเก็บเกี่ยว', 'อาหารเสีย', 'อาหารที่สูญเสียไปในห่วงโซ่อุปทาน', 'ลดผลกระทบต่อสิ่งแวดล้อมของการแปรรูปอาหาร']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.4,ภายในปี 2563 ได้รับการจัดการสารเคมีที่ดีต่อสิ่งแวดล้อมและของเสียทั้งหมดตลอดวงจรชีวิตของพวกเขาตามกรอบการทำงานระหว่างประเทศที่ตกลงกันไว้และลดการปล่อยอากาศน้ำและดินอย่างมีนัยสำคัญเพื่อลดผลกระทบที่ไม่พึงประสงค์ต่อสุขภาพของมนุษย์และสิ่งแวดล้อม,12.4.1,จำนวนคู่สัญญาต่อข้อตกลงด้านสิ่งแวดล้อมพหุภาคีระหว่างประเทศเกี่ยวกับของเสียอันตรายและสารเคมีอื่น ๆ ที่ตรงตามข้อผูกพันและภาระผูกพันในการส่งข้อมูลตามที่กำหนดไว้ในข้อตกลงที่เกี่ยวข้อง,C120401,"['การจัดการขยะ', 'ขยะเคมี', 'ขยะอันตราย', 'สารเคมีอันตราย', 'การบำบัดของเสีย', 'การจัดการสารเคมี', 'การจัดการของเสีย', 'สารเคมีปล่อย', 'สารเคมีมลพิษ', 'ขยะ'มลพิษ ',' สารกำจัดศัตรูพืชอันตราย ',' มลพิษอินทรีย์แบบถาวร ',' ขยะพิษ ',' ขยะมูลฝอย ',' การแปรรูปขยะ ',' การเก็บขยะ ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.4,ภายในปี 2563 ได้รับการจัดการสารเคมีที่ดีต่อสิ่งแวดล้อมและของเสียทั้งหมดตลอดวงจรชีวิตของพวกเขาตามกรอบการทำงานระหว่างประเทศที่ตกลงกันไว้และลดการปล่อยอากาศน้ำและดินอย่างมีนัยสำคัญเพื่อลดผลกระทบที่ไม่พึงประสงค์ต่อสุขภาพของมนุษย์และสิ่งแวดล้อม,12.4.2,(a) ของเสียอันตรายที่เกิดขึ้นต่อหัวและ (b) สัดส่วนของของเสียอันตรายที่ได้รับการบำบัดตามประเภทของการบำบัด,C120402,"['การจัดการขยะ', 'ขยะเคมี', 'ขยะอันตราย', 'สารเคมีอันตราย', 'การบำบัดของเสีย', 'การจัดการสารเคมี', 'การจัดการของเสีย', 'สารเคมีปล่อย', 'สารเคมีมลพิษ', 'ขยะ'มลพิษ ',' สารกำจัดศัตรูพืชอันตราย ',' มลพิษอินทรีย์แบบถาวร ',' ขยะพิษ ',' ขยะมูลฝอย ',' การแปรรูปขยะ ',' การเก็บขยะ ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.5,ภายในปี 2573 ลดการสร้างของเสียอย่างมากผ่านการป้องกันการลดการรีไซเคิลและนำกลับมาใช้ใหม่,12.5.1,"อัตราการรีไซเคิลแห่งชาติ, วัสดุรีไซเคิลตันตัน",C120501,"['การลดของเสีย', 'ลดขยะ', 'รีไซเคิล', 'upcycling', 'การนำทรัพยากรกลับมาใช้ใหม่', 'เศรษฐกิจแบบวงกลม', 'ขยะสู่พลังงาน', 'การใช้ทรัพยากรซ้ำ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.6,ส่งเสริมให้ บริษัท ต่างๆโดยเฉพาะอย่างยิ่ง บริษัท ขนาดใหญ่และข้ามชาติเพื่อนำแนวทางปฏิบัติที่ยั่งยืนมาใช้เพื่อบูรณาการข้อมูลความยั่งยืนเข้ากับวงจรการรายงานของพวกเขา,12.6.1,จำนวน บริษัท ที่เผยแพร่รายงานความยั่งยืน,C120601,"['การรายงานความยั่งยืน', 'ความยั่งยืนของ บริษัท ', 'กลยุทธ์ทางธุรกิจที่ยั่งยืน', 'ข้อมูลการพัฒนาอย่างยั่งยืน', 'ความยั่งยืนใน บริษัท ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.7,ส่งเสริมแนวทางปฏิบัติด้านการจัดซื้อจัดจ้างสาธารณะที่ยั่งยืนตามนโยบายและลำดับความสำคัญของชาติ,12.7.1,จำนวนประเทศที่ใช้นโยบายการจัดซื้อจัดจ้างสาธารณะที่ยั่งยืนและแผนปฏิบัติการ,C120702,"['การจัดซื้อจัดจ้างสาธารณะอย่างยั่งยืน', 'การจัดซื้อจัดจ้างสาธารณะสีเขียว', 'การจัดซื้อจัดจ้างที่ยั่งยืน', 'การจัดหาสีเขียว', 'การจัดซื้อจัดจ้างสาธารณะที่เป็นมิตรกับสภาพภูมิอากาศ', 'การจัดหาที่เป็นมิตรกับสภาพภูมิอากาศ', 'GPP']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.8,ภายในปี 2573 ตรวจสอบให้แน่ใจว่าผู้คนทุกที่มีข้อมูลที่เกี่ยวข้องและการรับรู้สำหรับการพัฒนาที่ยั่งยืนและวิถีชีวิตที่สอดคล้องกับธรรมชาติ,12.8.1,ขอบเขตที่ (i) การศึกษาความเป็นพลเมืองระดับโลกและ (ii) การศึกษาเพื่อการพัฒนาอย่างยั่งยืนนั้นเป็นกระแสหลักใน (ก) นโยบายการศึกษาแห่งชาติ(b) หลักสูตร;(c) การศึกษาของครูและ (d) การประเมินนักเรียน,C200306,"['การศึกษาเพื่อการพัฒนาที่ยั่งยืน', 'การเปลี่ยนแปลงสภาพภูมิอากาศการศึกษา', 'การรับรู้เพื่อการพัฒนาที่ยั่งยืน', 'การศึกษาด้านความยั่งยืน', 'การรับรู้อย่างยั่งยืน', 'การรับรู้อย่างยั่งยืน', 'แคมเปญการพัฒนาอย่างยั่งยืน', 'ส่งเสริมความยั่งยืน'',' ข้อมูลผู้บริโภคที่เพียงพอ ',' วิถีชีวิตที่ยั่งยืน ',' วิถีชีวิตที่ยั่งยืน ',' ความยั่งยืนในชีวิตประจำวัน ',' พฤติกรรมที่ยั่งยืน ',' วิถีชีวิตในความสามัคคีกับธรรมชาติ ',' วิถีชีวิตที่สอดคล้องกับสภาพแวดล้อม ','ไลฟ์สไตล์เคารพธรรมชาติ ',' วิถีชีวิตเคารพสภาพแวดล้อม ',' ตัวเลือกผู้บริโภคที่ยั่งยืน ',' นำการปฏิบัติที่ยั่งยืน ',' ช่วยให้ผู้บริโภคสามารถเลือกตัวเลือกที่มีข้อมูล ',' ทำให้ผู้ซื้อสามารถตัดสินใจอย่างยั่งยืน ',' ให้ผู้บริโภคดีขึ้น \ ninformation 'ตัวเลือกผู้บริโภคที่ได้รับการบอกกล่าว ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.a,สนับสนุนประเทศกำลังพัฒนาเพื่อเสริมสร้างความสามารถทางวิทยาศาสตร์และเทคโนโลยีของพวกเขาเพื่อก้าวไปสู่รูปแบบการบริโภคและการผลิตที่ยั่งยืนมากขึ้น,12.a.1,ติดตั้งกำลังการผลิตพลังงานหมุนเวียนในประเทศกำลังพัฒนา (ในวัตต์ต่อหัว),C200208,"['สนับสนุนประเทศกำลังพัฒนาอย่างยั่งยืน', 'ส่งเสริมความยั่งยืนในประเทศกำลังพัฒนา', 'ส่งเสริมวิถีชีวิตที่ยั่งยืนในประเทศกำลังพัฒนา', 'การบริโภคที่ยั่งยืนในประเทศกำลังพัฒนา', 'ประเทศกำลังพัฒนาวิถีชีวิตที่ยั่งยืน', 'ประเทศกำลังพัฒนาการบริโภคอย่างยั่งยืน', 'การผลิตที่ยั่งยืนประเทศกำลังพัฒนา ',' ประเทศกำลังพัฒนาการผลิตที่ยั่งยืน ']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.b,พัฒนาและใช้เครื่องมือเพื่อตรวจสอบผลกระทบการพัฒนาที่ยั่งยืนสำหรับการท่องเที่ยวที่ยั่งยืนซึ่งสร้างงานและส่งเสริมวัฒนธรรมและผลิตภัณฑ์ในท้องถิ่น,12.b.1,การใช้เครื่องมือบัญชีมาตรฐานเพื่อตรวจสอบด้านเศรษฐกิจและสิ่งแวดล้อมของความยั่งยืนการท่องเที่ยว,C120b02,"['การท่องเที่ยวอย่างยั่งยืน', 'การท่องเที่ยวที่ส่งเสริมวัฒนธรรมท้องถิ่น', 'การท่องเที่ยวที่ส่งเสริมผลิตภัณฑ์ในท้องถิ่น', 'ตรวจสอบด้านเศรษฐกิจและสิ่งแวดล้อมของการท่องเที่ยว', 'ตรวจสอบผลกระทบต่อสิ่งแวดล้อมของการท่องเที่ยว', 'นโยบายการท่องเที่ยว', 'การท่องเที่ยวอย่างยั่งยืน']"
12,สร้างหลักประกันให้มีแบบแผนการผลิตและการบริโภคที่ยั่งยืน,12.c,หาเหตุผลเข้าข้างตนเองการอุดหนุนเชื้อเพลิงฟอสซิลที่ไม่มีประสิทธิภาพซึ่งส่งเสริมการบริโภคที่สิ้นเปลืองโดยการกำจัดการบิดเบือนของตลาดตามสถานการณ์ของประเทศรวมถึงการปรับโครงสร้างภาษีและการยกเลิกการอุดหนุนที่เป็นอันตรายเหล่านั้นเงื่อนไขของประเทศกำลังพัฒนาและลดผลกระทบที่ไม่พึงประสงค์ที่อาจเกิดขึ้นต่อการพัฒนาของพวกเขาในลักษณะที่ปกป้องคนจนและชุมชนที่ได้รับผลกระทบ,12.c.1,จำนวนเงินอุดหนุนจากเชื้อเพลิงฟอสซิล (การผลิตและการบริโภค) ต่อหน่วย GDP,C120c01,"['เงินอุดหนุนจากเชื้อเพลิงฟอสซิล', 'การเก็บภาษีคาร์บอน', 'ภาษีคาร์บอน', 'เงินอุดหนุนเป็นเชื้อเพลิงฟอสซิล', 'ต้นทุนด้านสิ่งแวดล้อมของเชื้อเพลิงฟอสซิล', 'ภาษีเชื้อเพลิงฟอสซิล']"
13,ปฎิบัติการอย่างเร่งด่วยเพื่อต่อสู้กับการเปลี่ยนแปลงสภาพภูมิอากาศและผลกระทบที่เกิดขึ้น,13.1,เสริมสร้างความยืดหยุ่นและความสามารถในการปรับตัวให้เข้ากับอันตรายที่เกี่ยวข้องกับสภาพภูมิอากาศและภัยพิบัติทางธรรมชาติในทุกประเทศ,13.1.1,"จำนวนผู้เสียชีวิตผู้ที่หายไปและผู้ที่ได้รับผลกระทบโดยตรงจากภัยพิบัติต่อประชากร 100,000 คน",C200303,"['การลดความเสี่ยงจากภัยพิบัติ', 'ความยืดหยุ่นของสภาพภูมิอากาศ', 'อันตรายที่เกี่ยวข้องกับสภาพภูมิอากาศ', 'ความอ่อนแอของสภาพภูมิอากาศ', 'ช่องโหว่ต่อการเปลี่ยนแปลงสภาพภูมิอากาศ', 'รับมือกับการเปลี่ยนแปลงสภาพภูมิอากาศ', 'กลยุทธ์การเผชิญปัญหาการเปลี่ยนแปลงสภาพภูมิอากาศ', 'การเปลี่ยนแปลงสภาพภูมิอากาศ, 'ความยืดหยุ่นของการเปลี่ยนแปลงสภาพภูมิอากาศ', 'การเปลี่ยนแปลงสภาพภูมิอากาศที่ยืดหยุ่น', 'การปรับตัวของการเปลี่ยนแปลงสภาพภูมิอากาศ', 'การลดการเปลี่ยนแปลงสภาพภูมิอากาศ', 'การกำกับดูแลสภาพภูมิอากาศ', 'ป้องกันผลกระทบของการเปลี่ยนแปลงสภาพภูมิอากาศ','บรรเทาภัยธรรมชาติ', 'ลดผลกระทบของภัยธรรมชาติ', 'การปรับให้เข้ากับการเปลี่ยนแปลง \ nclimate', 'การปรับสภาพภูมิอากาศ', 'ภัยพิบัติทางน้ำ', 'สภาพอากาศที่รุนแรง', 'ลดผลกระทบของการเปลี่ยนแปลงสภาพภูมิอากาศ', 'ความยืดหยุ่นต่อสภาพภูมิอากาศ']"
